cust_id,ou_id,address_type,address,address_id
1449,5510,SHIP_TO,香港元朗廈村 廈村路 木人巷 地段DD125,1890546
1449,5510,DELIVER_TO,香港元朗廈村 廈村路 木人巷 地段DD125,1890547
1449,5510,DELIVER_TO,"Room 3022-3026E, 3/F.,Atl Logistics Centre ABerth 3,Kwai Chung Container TerminalKwai Chung, N.T.,Hong Kong",1890549
1449,5510,SHIP_TO,"Room 3022-3026E, 3/F.,Atl Logistics Centre ABerth 3,Kwai Chung Container TerminalKwai Chung, N.T.,Hong Kong",1890548
1449,5510,DELIVER_TO,"元朗大生圍文苑村3719RP, DD104 LOT C-1 沙井(近錦繡花園)",1890550
1449,5510,SHIP_TO,"元朗大生圍文苑村3719RP, DD104 LOT C-1 沙井(近錦繡花園)",1890551
1449,5510,DELIVER_TO,新界葵涌第三號貨櫃碼頭亞洲貨櫃物流中心A座三樓3022-3026室東翼,1890552
1449,5510,DELIVER_TO,"DD107 San Tam Road, 300 Fung Kat HeungKam Tin ,Yuen Long NT,HONG KONG",1890554
1449,5510,SHIP_TO,"DD107 San Tam Road, 300 Fung Kat HeungKam Tin ,Yuen Long NT,HONG KONG",1890553
1449,5510,SHIP_TO,"Zone, 318 Yao Xin Road Nanjing CHINA 210038",1890556
1449,5510,DELIVER_TO,江蘇省南京市堯新路318號,1890557
1449,5510,SHIP_TO,江蘇省南京市堯新路318號,1890558
1449,5510,DELIVER_TO,江蘇省南京市堯新路318號,1890559
1449,5510,SHIP_TO,江蘇省南京市堯新路318號,1890560
1449,5510,DELIVER_TO,新北市土城區中山路66號,1890562
1449,5510,SHIP_TO,新北市土城區中山路66號,1890561
1449,5510,DELIVER_TO,新北市土城區土工業區民生街四之一號,1890563
1449,5510,SHIP_TO,新北市土城區土工業區民生街四之一號,1890576
1449,5510,DELIVER_TO,香港 新界屯門龍門路201號 內河碼頭二號閘 散貨場 C倉,1890564
1449,5510,SHIP_TO,香港 新界屯門龍門路201號 內河碼頭二號閘 散貨場 C倉,1890575
1449,5510,DELIVER_TO,"DD104 3719RP,KAM POK ROAD,YUEN LONG NTHONG KONG",1890565
1449,5510,DELIVER_TO,"Room 3022-3026E, 3/F.,ATL Logistics Centre A,Berth 3,Kwai Chung Container Terminal, KwaiChung,N.T.,Hong Kong",1890566
1449,5510,DELIVER_TO,"(CESBG-EPDI-TJ)NO.36,N.ST.,West Zone,Tian Jin Economic &Technological Development Area,Tian Jin,China",1890503
1449,5510,SHIP_TO,"(CESBG-EPDI-TJ)NO.36,N.ST.,West Zone,Tian Jin Economic &Technological Development Area,Tian Jin,China",1890492
1449,5510,DELIVER_TO,"Unit 603, Hidc, Container Port Road South,Kwai Chung, N.T., HongKong Tel: 26140660佳宏倉 收貨人:賢哥",1890494
1449,5510,SHIP_TO,"Unit 603, Hidc, Container Port Road South,Kwai Chung, N.T., HongKong Tel: 26140660佳宏倉 收貨人:賢哥",1890627
1449,5510,DELIVER_TO,"Dell Inc. One Dell Way MS PS3-57Round Rock, Texas 78682",1890495
1449,5510,SHIP_TO,"Dell Inc. One Dell Way MS PS3-57Round Rock, Texas 78682",1890496
1449,5510,DELIVER_TO,中國天津市經濟技術開發區西區北大街36號,1890497
1449,5510,SHIP_TO,中國天津市經濟技術開發區西區北大街36號,1890498
1449,5510,DELIVER_TO,"No 36, North Street, West zone, Economic & TechnologicalDevelopment Area, TianJin, China",1890499
1449,5510,SHIP_TO,"No 36, North Street, West zone, Economic & TechnologicalDevelopment Area, TianJin, China",1890500
1449,5510,DELIVER_TO,"Building A02,No 36, NorthStreet, West zone,Economic & TechnologicalDevelopment Area, TianJin",1890501
1449,5510,SHIP_TO,"Building A02,No 36, NorthStreet, West zone,Economic & TechnologicalDevelopment Area, TianJin",1890502
1449,5510,DELIVER_TO,河南省南陽市臥龍區龍升工業園區淯龍光電園,1890567
1449,5510,SHIP_TO,河南省南陽市臥龍區龍升工業園區淯龍光電園,1890568
1449,5510,DELIVER_TO,貴陽市貴安新區黔中大道電子信息產業園富士康B棟1.5F,1890569
1449,5510,SHIP_TO,貴陽市貴安新區黔中大道電子信息產業園富士康B棟1.5F,1890590
1449,5510,DELIVER_TO,"元朗大生圍文苑村3719RP,;DD104 LOT C-2 高新(近錦繡花園);Contact Person: Dickson LeeWH",1890570
1449,5510,DELIVER_TO,"新界元朗大生圍文苑村3719RP,DD104 LOT永達B倉",1890571
1449,5510,SHIP_TO,"新界元朗大生圍文苑村3719RP,DD104 LOT永達B倉",1890572
1449,5510,DELIVER_TO,"Sony Otay Logistics c/o RL Jones 8830 SiempreViva Road Ste 300 San Diego CA, 92154",1890573
1449,5510,SHIP_TO,"Sony Otay Logistics c/o RL Jones 8830 SiempreViva Road Ste 300 San Diego CA, 92154",1890574
1449,5510,DELIVER_TO,新北市土城區自由街2號,1890577
1449,5510,SHIP_TO,新北市土城區自由街2號,1890578
1449,5510,DELIVER_TO,科學園區新安路5號5樓之1,1890580
1449,5510,SHIP_TO,科學園區新安路5號5樓之1,1890579
1449,5510,DELIVER_TO,新北市土城區自由街2號,1890581
1449,5510,DELIVER_TO,"PCEG APD PURCHASEMENT DEPT,2ND FLOOR,BBUILDING,A AREA, NO.2,2ND DONG HUANG RD.,10TH YOU SONG IND.DISTRICT,LONGHUWA",1890583
1449,5510,SHIP_TO,"PCEG APD PURCHASEMENT DEPT,2ND FLOOR,BBUILDING,A AREA, NO.2,2ND DONG HUANG RD.,10TH YOU SONG IND.DISTRICT,LONGHUWA",1890582
1449,5510,DELIVER_TO,"UNIT 1024-1027 E1/F ASIA TERMINALSCENTRE B, BERTH3 KWAI CHUNGCONTAINERTERMINALS KWAI CHUNG, N.T. HONG",1890584
1449,5510,SHIP_TO,"UNIT 1024-1027 E1/F ASIA TERMINALSCENTRE B, BERTH3 KWAI CHUNGCONTAINERTERMINALS KWAI CHUNG, N.T. HONG",1890585
1449,5510,DELIVER_TO,新北市土城區中山路3號2F,1890587
1449,5510,SHIP_TO,新北市土城區中山路3號2F,1890586
1449,5510,DELIVER_TO,新北市土城區自由街2號,1890588
1449,5510,SHIP_TO,新北市土城區自由街2號,1890602
1449,5510,DELIVER_TO,新界元朗新田嘉龍路鹿尾村52號,1890601
1449,5510,SHIP_TO,新界元朗新田嘉龍路鹿尾村52號,1890589
1449,5510,DELIVER_TO,"Lot No.C3,Que Vo industrial park,Van Duongcommune, Bac Ninh city, BacNinh province,Vietnam",1890591
1449,5510,SHIP_TO,"Lot No.C3,Que Vo industrial park,Van Duongcommune, Bac Ninh city, BacNinh province,Vietnam",1890592
1449,5510,DELIVER_TO,"Flat 08 15/F,Block B, New Trade Plaza6 On Ping Street, Shatin., Hong Kong",1890594
1449,5510,SHIP_TO,"Flat 08 15/F,Block B, New Trade Plaza6 On Ping Street, Shatin., Hong Kong",1890593
1449,5510,DELIVER_TO,"Lot 2583-2585, DD102 Ka Lung RoadSan Tin, Yuen Long, N.T. (ZONE B）",1890595
1449,5510,SHIP_TO,"Lot 2583-2585, DD102 Ka Lung RoadSan Tin, Yuen Long, N.T. (ZONE B）",1890596
1449,5510,DELIVER_TO,"Lot 2583-2585, DD102 Ka Lung Road,San Tin, Yuen Long, N.T. (ZONE A）",1890597
1449,5510,SHIP_TO,"Lot 2583-2585, DD102 Ka Lung Road,San Tin, Yuen Long, N.T. (ZONE A）",1890598
1449,5510,DELIVER_TO,Godown (Windex) Yiu Lian Dock Yard 1-7 Sai TsoWan Road Tsing Yi N.T.HK,1890600
1449,5510,SHIP_TO,Godown (Windex) Yiu Lian Dock Yard 1-7 Sai TsoWan Road Tsing Yi N.T.HK,1890599
1449,5510,DELIVER_TO,"3/F, TINS PLAZA,NO.3 SAN ON STREET,TUENMUN, N.T HONG KONG",1890605
1449,5510,SHIP_TO,"3/F, TINS PLAZA,NO.3 SAN ON STREET,TUENMUN, N.T HONG KONG",1890606
1449,5510,SHIP_TO,"1F., No.11, Fuxing 4th Rd.,Qianzhen Dist., Kaohsiung City,Taiwan (R.O.C.)",1890607
1449,219,SHIP_TO,"G/F, Terminal 1,Asia Airfreight Terminal,10 Chun Ping Road, Hong Kong international Airport,Chek Lap Kok, H.K.",1804804
1449,219,SHIP_TO,"G17, G/F, Airport Freight Forwarding Centre, 2 Chun Wan Road, Chek",1804658
1449,219,SHIP_TO,香港新界元朗石湖圍路50號,1804734
1449,219,SHIP_TO,Godown (Windex) Yiu Lian Dock Yard 1-7 Sai TsoWan Road Tsing Yi N.T.HK,1804583
1449,219,SHIP_TO,"Terminal 1,Asia  Airfreight Terminal, 10 Chun Ping Road,Hong Kong International Airport,Chek Lap Kok, Hong Kong",1804805
1449,219,SHIP_TO,廣東省深圳市寶安區龍華鎮富士康科技集團CNSBG事業群CPEI事業處PM部(E5-1.5F),1804724
1449,219,SHIP_TO,"No.2,2nd Donghuan Road,10th Yousong Industrial District,Longhua,Baoan,Shenzhen city,GuangDong Province,China",1804811
1449,219,SHIP_TO,"Room 3022-3026E, 3/F.,Atl Logistics Centre ABerth 3,Kwai Chung Container TerminalKwai Chung, N.T.,Hong Kong",1804584
1449,219,SHIP_TO,"Rm 1004W-1006W,ATL Logistic Center BBerth 3,Kwai Chung Container TerminalKwai Chung Hong Kong",1804659
1449,219,SHIP_TO,香港 新界屯門龍門路201號 內河碼頭二號閘 散貨場 C倉,1804730
1449,219,SHIP_TO,新界元朗石湖圍路50號,1804810
1449,219,SHIP_TO,"Tlanshan Road 3-6Area, Yntai Econ Omic AndTechnological Development Area, Shandong,P.R.China",1804721
1449,219,SHIP_TO,"Unit 603, Hidc, Container Port Road South,Kwai Chung, N.T., HongKong Tel: 26140660佳宏倉 收貨人:賢哥",1804732
1449,219,SHIP_TO,"2nd donghuan road10th yousong industrial,districtlonghua,baoan,shenzhen city,guangdong province,china cmmsg-hdd135#district g,building5,5th floor",1804812
1449,219,SHIP_TO,"DD104 3719RP,KAM POK ROAD,YUEN LONG NTHONG KONG",1804735
1449,5510,DELIVER_TO,"Lot No C3, Que Vo Industrial ZoneVan Duong commune, Bac Ninh province, Viet Nam.",1890615
1449,5510,SHIP_TO,"Lot No C3, Que Vo Industrial ZoneVan Duong commune, Bac Ninh province, Viet Nam.",1890616
1449,5510,DELIVER_TO,"G/F, Terminal 1,Asia Airfreight Terminal,10 Chun Ping Road, Hong Kong international Airport,Chek Lap Kok, H.K.",1890618
1449,5510,SHIP_TO,"G/F, Terminal 1,Asia Airfreight Terminal,10 Chun Ping Road, Hong Kong international Airport,Chek Lap Kok, H.K.",1890617
1449,5510,DELIVER_TO,"Terminal 1,Asia  Airfreight Terminal, 10 Chun Ping Road,Hong Kong International Airport,Chek Lap Kok, Hong Kong",1890619
1449,5510,SHIP_TO,"Terminal 1,Asia  Airfreight Terminal, 10 Chun Ping Road,Hong Kong International Airport,Chek Lap Kok, Hong Kong",1890622
1449,5510,DELIVER_TO,江蘇淮安經濟技術開發區富士康路168號,1890620
1449,5510,SHIP_TO,江蘇淮安經濟技術開發區富士康路168號,1890626
1449,5510,DELIVER_TO,"A308-309, Wanda Plaza, No.102 Middle Jiangdong Road,Nanjing, China",1890621
1449,5510,DELIVER_TO,"G17, G/F, Airport Freight Forwarding Centre, 2 Chun Wan Road, Chek",1890624
1449,5510,SHIP_TO,"G17, G/F, Airport Freight Forwarding Centre, 2 Chun Wan Road, Chek",1890623
1449,5510,DELIVER_TO,"Room 205A,2/F., Wing Ming Industrial Centre,15 Cheung Yue Street,Cheung Sha Wan,Kowloon,Hong Kong",1890625
1449,219,SHIP_TO,新北市土城區中山路3號2F,1804831
1449,219,SHIP_TO,新北市土城區自由街2號,1804660
1449,219,SHIP_TO,"Sony Otay Logistics c/o RL Jones 8830 SiempreViva Road Ste 300 San Diego CA, 92154",1804814
1449,219,SHIP_TO,"Lot 2583-2585, DD102 Ka Lung Road,San Tin, Yuen Long, N.T. (ZONE A）",1804748
1449,219,SHIP_TO,"Lot 2583-2585, DD102 Ka Lung RoadSan Tin, Yuen Long, N.T. (ZONE B）",1804825
1449,219,SHIP_TO,"299,Nansong Road Yushan Town Kunshan CityJiang Su China",1804727
1449,219,SHIP_TO,"Lot No.C3,Que Vo industrial park,Van Duongcommune, Bac Ninh city, BacNinh province,Vietnam",1804807
1449,5510,DELIVER_TO,"UNIT 1024-1027 E1/F ASIA TERMINALSCENTRE B, BERTH3 KWAI CHUNG CONTAINER,TERMINALS KWAI CHUNG, N.T. HONG KONG",1890629
1449,5510,SHIP_TO,"UNIT 1024-1027 E1/F ASIA TERMINALSCENTRE B, BERTH3 KWAI CHUNG CONTAINER,TERMINALS KWAI CHUNG, N.T. HONG KONG",1890628
1449,5510,DELIVER_TO,"13F, JinLuan Times Building﹐Heping East Rd.,LongHua, Baoan, Shenzhen City,Guangdong Province, China",1890634
1449,5510,SHIP_TO,"13F, JinLuan Times Building﹐Heping East Rd.,LongHua, Baoan, Shenzhen City,Guangdong Province, China",1890635
1449,5510,DELIVER_TO,"3F.,NO.32,ZHONGCHENG RD., Tucheng Dist.,New Taipei City , Taiwan (R.O.C.)",1890637
1449,5510,SHIP_TO,"3F.,NO.32,ZHONGCHENG RD., Tucheng Dist.,New Taipei City , Taiwan (R.O.C.)",1890636
1449,5510,DELIVER_TO,"Flat 08 15/F,Block B, New Trade Plaza6 On Ping Street, Shatin., Hong Kong",1890638
1449,5510,SHIP_TO,"Flat 08 15/F,Block B, New Trade Plaza6 On Ping Street, Shatin., Hong Kong",1890639
1449,5510,SHIP_TO,"CO.,LTD . 999 BEIMEN RD.YUSHAN TOWNKUNSHAN CITY",1890641
1449,5510,DELIVER_TO,"2nd donghuan road10th yousong industrial,districtlonghua,baoan,shenzhen city,guangdong province,china cmmsg-hdd135#district g,building5,5th floor",1890651
1449,5510,SHIP_TO,"2nd donghuan road10th yousong industrial,districtlonghua,baoan,shenzhen city,guangdong province,china cmmsg-hdd135#district g,building5,5th floor",1890643
1449,5510,DELIVER_TO,"Foxconn Industrial District,No.18,changsha Road,Yantai Economy and",1890653
1449,5510,SHIP_TO,"Foxconn Industrial District,No.18,changsha Road,Yantai Economy and",1890652
1449,5510,DELIVER_TO,"Foxconn Slovakia, spol.s r.o Dolne, Hony 29 949 01Nitra, Slovak Republic",1890654
1449,5510,DELIVER_TO,"No.32-1,Ding Hu Rd.,Guei Shan Hsiang,TaoYuan Hsien,Taiwan,R.O.C",1890655
1449,5510,SHIP_TO,"No.32-1,Ding Hu Rd.,Guei Shan Hsiang,TaoYuan Hsien,Taiwan,R.O.C",1890656
1449,5510,DELIVER_TO,"Unit 4008-4013E, 4/Fl., ATL Logistics Centre B,Berth 3, Kwai Chung Container Terminal, Kwai Chung,New Territories.Hong Kong",1890657
1449,5510,SHIP_TO,"Unit 4008-4013E, 4/Fl., ATL Logistics Centre B,Berth 3, Kwai Chung Container Terminal, Kwai Chung,New Territories.Hong Kong",1890658
1449,5510,DELIVER_TO,桃園市蘆竹區南崁路一段151號,1890659
1449,5510,SHIP_TO,桃園市蘆竹區南崁路一段151號,1890660
1449,5510,DELIVER_TO,10Th INDUSTRIAL DISTRICT; THE NORTH OF2ND DONGHUAN ROAD LONGHUA TOWN; BAOAN;SHENZHEN GUANGDONG CHINA,1890662
1449,5510,SHIP_TO,10Th INDUSTRIAL DISTRICT; THE NORTH OF2ND DONGHUAN ROAD LONGHUA TOWN; BAOAN;SHENZHEN GUANGDONG CHINA,1890661
1449,5510,DELIVER_TO,"Dinh Tram industry park, Viet Yen district,Bac Giang province, Viet Nam.",1890663
1449,5510,SHIP_TO,"Dinh Tram industry park, Viet Yen district,Bac Giang province, Viet Nam.",1890664
1449,219,SHIP_TO,香港新界元朗新田嘉龍路小磡村10號,1804610
1449,219,SHIP_TO,"元朗大生圍文苑村3719RP,;DD104 LOT C-2 高新(近錦繡花園);Contact Person: Dickson LeeWH",1804664
1449,219,SHIP_TO,"183 Jinfeng Rd.,Hi-tech DevelopmentZone,Suzhou,Jiangsu,China",1804609
1449,219,SHIP_TO,"No 36, North Street, West zone, Economic & TechnologicalDevelopment Area, TianJin, China",1804754
1449,219,SHIP_TO,"Dell Inc. One Dell Way MS PS3-57Round Rock, Texas 78682",1804600
1449,219,SHIP_TO,河南省南陽市臥龍區龍升工業園區淯龍光電園,1804838
1449,219,SHIP_TO,貴陽市貴安新區黔中大道電子信息產業園富士康B棟1.5F,1804753
1449,219,SHIP_TO,"元朗大生圍文苑村3719RP, DD104 LOT C-1 沙井(近錦繡花園)",1804835
1449,219,SHIP_TO,"DD107 San Tam Road, 300 Fung Kat HeungKam Tin ,Yuen Long NT,HONG KONG",1804834
1449,219,SHIP_TO,"DD107 San Tam Road, 300 Fung Kat Heung,Kam Tin ,Yuen Long NT,HONG KONG",1804833
1449,219,SHIP_TO,河南省南陽市臥龍區龍升工業園區淯龍光電園,1804866
1449,219,SHIP_TO,江蘇省南京市堯新路318號,1804865
1449,219,SHIP_TO,江蘇省南京市堯新路318號,1804631
1449,219,SHIP_TO,"3719RP,DD104 LOT WINGTAT WAREHOUSE B,Man Yuen Chuen , Tai Sang Wai , YuenLong ,New Territories, Hong Kong",1804612
1449,5510,DELIVER_TO,香港新界元朗新田嘉龍路小磡村10號,1890504
1449,5510,SHIP_TO,香港新界元朗新田嘉龍路小磡村10號,1890506
1449,5510,DELIVER_TO,"CO.,LTD. NO.299,NANSONG RD.,YU SHAN TOWNKUN SHAN CITY,JIANGSU PROVINCE,CHINA",1890505
1449,5510,SHIP_TO,"CO.,LTD. NO.299,NANSONG RD.,YU SHAN TOWNKUN SHAN CITY,JIANGSU PROVINCE,CHINA",1890640
1449,5510,DELIVER_TO,"(KUN SHAN)CO.,LTD. NO.299,NANSONG RD.,YU SHAN  TOWN KUN SHAN CITY,JIANGSUPROVINCE,CHINA",1890507
1449,5510,SHIP_TO,"(KUN SHAN)CO.,LTD. NO.299,NANSONG RD.,YU SHAN  TOWN KUN SHAN CITY,JIANGSUPROVINCE,CHINA",1890646
1449,5510,DELIVER_TO,惠州市博羅縣龍溪鎮夏寮村委會會大門村小組十二溝地段VMI HUBA03棟,1890508
1449,5510,SHIP_TO,惠州市博羅縣龍溪鎮夏寮村委會會大門村小組十二溝地段VMI HUBA03棟,1890644
1449,5510,DELIVER_TO,"A03 VMI HUB, DITCH 12 SECTOR, DAMENSUBCOMMITTEE, XIALIAO VILLAGE, LONGXITOWN, BOLUP COUNTY, HUIZHOU CITY,",1890509
1449,5510,SHIP_TO,"A03 VMI HUB, DITCH 12 SECTOR, DAMENSUBCOMMITTEE, XIALIAO VILLAGE, LONGXITOWN, BOLUP COUNTY, HUIZHOU CITY,",1890645
1449,5510,DELIVER_TO,"No.24-1,Ding Hu Rd.,Guei Shan Hsiang,TaoYuan Hsien,Taiwan,33378台灣桃園縣龜",1890510
1449,5510,SHIP_TO,"No.24-1,Ding Hu Rd.,Guei Shan Hsiang,TaoYuan Hsien,Taiwan,33378台灣桃園縣龜",1890647
1449,5510,DELIVER_TO,"CO., LTD. NO.168 FOXCONN RAOD Huai'anEconomic  Development Zone JIANGSUPROVINCE,CHI",1890511
1449,5510,SHIP_TO,"CO., LTD. NO.168 FOXCONN RAOD Huai'anEconomic  Development Zone JIANGSUPROVINCE,CHI",1890648
1449,5510,DELIVER_TO,"27/F, Nanyang Plaza 57 Hung To Road Kwun Tong, Kowloon HKFEDEX A/C:154527567",1890512
1449,5510,DELIVER_TO,"Hewlett Packard Korea Building ,83Uisadang-daero,Yeongdeungpo-gu 07325 SeoulSouth Korea.",1890665
1449,5510,SHIP_TO,"Hewlett Packard Korea Building ,83Uisadang-daero,Yeongdeungpo-gu 07325 SeoulSouth Korea.",1890666
1449,5510,DELIVER_TO,"No.2,2nd Donghuan Road,10th Yousong Industrial District,Longhua,Baoan,Shenzhen city,GuangDong Province,China",1890667
1449,5510,SHIP_TO,"No.2,2nd Donghuan Road,10th Yousong Industrial District,Longhua,Baoan,Shenzhen city,GuangDong Province,China",1890668
1449,5510,DELIVER_TO,廣東省深圳市寶安區龍華鎮富士康科技集團CNSBG事業群CPEI事業處PM部(E5-1.5F),1890669
1449,5510,SHIP_TO,廣東省深圳市寶安區龍華鎮富士康科技集團CNSBG事業群CPEI事業處PM部(E5-1.5F),1890670
1449,5510,DELIVER_TO,"10TH YOUSONG INDUSTRIAL DISTRICT,LONGHUA SUB-DISTRICT, BAOAN SHENZHEN,GUANGDONG, CHINA",1890672
1449,5510,SHIP_TO,"10TH YOUSONG INDUSTRIAL DISTRICT,LONGHUA SUB-DISTRICT, BAOAN SHENZHEN,GUANGDONG, CHINA",1890671
1449,5510,DELIVER_TO,"50 Shek Wu Wai Road, Yuen Long,N.T.,HONG KONG",1890674
1449,5510,SHIP_TO,"50 Shek Wu Wai Road, Yuen Long,N.T.,HONG KONG",1890673
1449,3715,DELIVER_TO,"3719RP,DD104 LOT WINGTAT WAREHOUSE B,Man Yuen Chuen , Tai Sang Wai , YuenLong ,New Territories, Hong Kong",907087
1449,3715,SHIP_TO,"3719RP,DD104 LOT WINGTAT WAREHOUSE B,Man Yuen Chuen , Tai Sang Wai , YuenLong ,New Territories, Hong Kong",881889
1449,3714,SHIP_TO,"Gridlines 1004W-1006W,1F.,Atllogistics Centre BBerth 3,Kwai Chung Container  Hong Kong",1858938
1449,3715,SHIP_TO,999 Beimen Rd.Yushan Town Kunshan CityJiangsu China 215316,1861608
1449,3715,SHIP_TO,"NO.168 FOXCONN RAOD Huai'an EconomicDevelopment Zone JIANGSU PROVINCE,CHINA 223005",1857106
1449,3714,SHIP_TO,香港新界元朗石湖圍路50號,1858941
1449,3715,DELIVER_TO,318 YAO XIN ROAD NANJING ECONOMIC &TECHNICAL DEVELOPMENT ZONE NANJINGCHINA 210000/劉新勝TEL:025-85801025#252,1857083
1449,3714,SHIP_TO,香港元朗廈村 廈村路 木人巷 地段DD125,1858932
1449,3714,DELIVER_TO,香港元朗廈村 廈村路 木人巷 地段DD125,1858933
1449,3719,SHIP_TO,"1705 Junction Ct, Suite 200, San Jose CA 95112",1853380
1449,3714,SHIP_TO,A-7 Section No. 8 Tianjin Road YantaiEconomis&Technological Development AreaShangdong P.R.CHINA 264006,1858951
1449,3714,SHIP_TO,新北市土城區土工業區民生街四之一號,1858916
1449,3714,SHIP_TO,新北市土城區中央路4段53號(頂埔科技園區),1858919
1449,3714,DELIVER_TO,香港新界元朗新田嘉龍路小磡村10號,1858935
1449,3714,SHIP_TO,香港新界元朗新田嘉龍路小磡村10號,1858936
1449,3715,SHIP_TO,"Limited / Dinh Tram Industry Park,Viet YenDistrict,Bac Giang Province, Vietnam魏建 / Wei Jan 0084-241-3856888",1857101
1449,3714,SHIP_TO,"Limited / Dinh Tram Industry Park,Viet YenDistrict,Bac Giang Province, Vietnam魏建 / Wei Jan 0084-241-3856888",1858946
1449,1780,DELIVER_TO,香港元朗廈村 廈村路 木人巷 地段DD125,1626480
1449,1780,SHIP_TO,AV. ACAI 1580 A DISTRITO INDUSTRIALMANAUS AM - BRAZIL,1777505
1449,3715,SHIP_TO,"8807 Fallbrook Drive, Dock #16 Houston,Tx 77064 U.S.A.",1861606
1449,320,SHIP_TO,"LOT 202, BAKAR ARANG INDUSTRIAL ESTATE08000 SUNGAI PETANI KEDAH WEST MALAYSIA",1957459
1449,219,SHIP_TO,"LOT 202, BAKAR ARANG INDUSTRIAL ESTATE08000 SUNGAI PETANI KEDAH WEST MALAYSIA",1957460
1449,3719,DELIVER_TO,葵涌達美路2號華潤國際物流中心4樓西翼,1964033
1449,320,SHIP_TO,江蘇省昆山市開發區高科技工業園紫竹路880號,1964797
1449,320,DELIVER_TO,葵涌達美路2號華潤國際物流中心4樓西翼,1964436
1449,3329,SHIP_TO,浙江杭州經濟技術開發區綜合保稅區東門3號2幢2樓,1966644
1449,3732,SHIP_TO,"Lot A-10, MAS Freight Forwarders Complex,KLIA Free Commercial Zone,Southern Zone,64000 Sepang,Selangor Darul Ehsan, Malaysia.",1969003
1449,3732,SHIP_TO,香港新界元朗新田嘉龍路小磡村10號,1969004
1449,3732,DELIVER_TO,"3719RP,DD104 LOT WINGTAT WAREHOUSE B,Man Yuen Chuen , Tai Sang Wai , Yuen Long ,New Territories , Hong Kong",1969005
1449,3732,SHIP_TO,香港元朗廈村 廈村路 木人巷 地段DD125,1969006
1449,3732,SHIP_TO,"DD129 LOT 3170 Ping Ha Road, Lau Fau Shan, YUEN LONG, NT.HK香港新界元朗流浮山屏廈路DD129 LOT3170",1969008
1449,3732,DELIVER_TO,香港新界元朗新田嘉龍路小磡村10號,1969009
1449,3732,DELIVER_TO,香港元朗廈村 廈村路 木人巷 地段DD125,1969010
1449,3732,DELIVER_TO,葵涌達美路2號華潤國際物流中心4樓西翼,1969011
1449,3732,SHIP_TO,"Laguna Mainar 5520, El Lago TijuanaB.C. Mexico, C.P. 22210",1969012
1449,3732,SHIP_TO,"Gridlines 1004W-1006W,1F.,Atllogistics Centre BBerth 3,Kwai Chung Container  Hong Kong",1969013
1449,3732,SHIP_TO,"Room 3022-3026E, 3/F.,Atl Logistics Centre ABerth 3,Kwai Chung Container TerminalKwai Chung, N.T.,Hong Kong",1968993
1449,3732,SHIP_TO,"Sony Otay Logistics c/o RL Jones 8830 SiempreViva Road Ste 300 San Diego CA, USA.",1968994
1449,3732,SHIP_TO,318 YAO XIN ROAD NANJING ECONOMIC &TECHNICAL DEVELOPMENT ZONE NANJINGCHINA 210000/劉新勝TEL:025-85801025#252,1968995
1449,3732,SHIP_TO,"NO.168 FOXCONN RAOD Huai'an EconomicDevelopment Zone JIANGSU PROVINCE,CHINA 223005",1968996
1449,3732,SHIP_TO,999 Beimen Rd.Yushan Town Kunshan CityJiangsu China 215316,1968997
1449,3732,SHIP_TO,"8807 Fallbrook Drive, Dock #16 Houston,Tx 77064 U.S.A.",1968998
1449,3732,SHIP_TO,新北市土城區中山路66號,1968999
1449,3732,SHIP_TO,臺南市安南區本田路二段391號,1969000
1449,3732,SHIP_TO,"LOT 202, BAKAR ARANG INDUSTRIAL ESTATE08000 SUNGAI PETANI KEDAH WEST MALAYSIA",1969001
1449,3732,SHIP_TO,"1705 Junction Ct, Suite 200, San Jose CA 95112",1969002
1449,320,SHIP_TO,"1F., No.11, Fuxing 4th Rd.,Qianzhen Dist., Kaohsiung City,Taiwan (R.O.C.)",1815163
1449,3329,SHIP_TO,桃園市蘆竹區南崁路一段151號,1952305
1449,3719,SHIP_TO,臺南市安南區本田路二段391號,1953597
1449,3718,SHIP_TO,臺南市安南區本田路二段391號,1953598
1449,320,DELIVER_TO,"香港葵涌第三號貨櫃碼頭,亞洲貨櫃物流中心B座三樓,3023-3027W西翼",1953532
1449,320,SHIP_TO,"香港葵涌第三號貨櫃碼頭,亞洲貨櫃物流中心B座三樓,3023-3027W西翼",1953531
1449,1780,SHIP_TO,"LOT 202, BAKAR ARANG INDUSTRIAL ESTATE08000 SUNGAI PETANI KEDAH WEST MALAYSIA",1959476
1449,3719,SHIP_TO,"LOT 202, BAKAR ARANG INDUSTRIAL ESTATE08000 SUNGAI PETANI KEDAH WEST MALAYSIA",1959236
1449,3718,SHIP_TO,"LOT 202, BAKAR ARANG INDUSTRIAL ESTATE08000 SUNGAI PETANI KEDAH WEST MALAYSIA",1959235
1449,3715,DELIVER_TO,香港新界葵涌工業街24-28號10F1002室,1969832
153017,1571,BILL_TO,深圳市南山區高新科技園北區朗山路11號同方信息港A棟11樓A1單元謝桂芳0755-86705525,1758888
153017,3991,BILL_TO,深圳市南山區高新科技園北區朗山路11號同方信息港A棟11樓A1單元,881845
153017,219,BILL_TO,深圳市南山區沙河西路3011號白沙物流公司倉庫之二8樓D區,768165
153017,219,DELIVER_TO,香港新界沙田小瀝源安平街8號偉達中心6樓603室,1799310
